"Ocupacion","NoPago","TotalMonto","EstadoContrato","Producto","FechaInicioC","FechaAdjudicación","FechaUltimoPago","FechaProyectadaFin","MontoVencido","Mensualidad","Ingresos","Legal","EdadActual","AZULEstatus","AdjudicaReal","PagosPuntuales","CostoAdmin","Genero","PersonaTipo","dtEstadoContrato","GrupoOrigenVenta","SemanasAdjud","Pagos9","Domicilia_Pago","Email","timetotV"
62,34,252965,1,1,20190816,20200918,20220602,20240816,4216,4216,28831,1,32,0,0,33,14117,0,0,1,3,57,8,0,0,35
50,55,359884,0,0,20160715,20170421,20210827,20210715,11996,5998,32088,1,33,0,0,53,27926,0,0,0,0,40,9,0,1,56
28,51,521036,0,1,20180119,20200417,20220602,20230119,0,8683,40308,1,53,0,0,51,21879,1,0,0,5,117,9,0,1,51
97,13,136469,0,1,20190426,20191220,20200413,20240426,18192,2274,15615,0,34,0,0,5,5678,1,0,0,2,34,9,0,1,19
62,40,258887,0,0,20190118,20191220,20220602,20240118,8628,4314,23118,1,30,0,0,38,16777,0,0,0,2,48,9,0,1,41
23,32,187576,0,0,20171215,20181116,20200615,20221215,25008,3126,19965,0,22,0,0,24,14285,0,0,0,2,48,8,0,1,33
28,20,70209,0,0,20151120,20161216,20170522,20201120,10530,2000,5640,0,38,0,0,11,10072,0,0,0,0,56,8,0,1,28
23,55,367268,0,1,20170915,20180720,20220526,20220915,30605,6121,36315,0,21,0,0,50,23861,0,0,0,2,44,8,0,1,59
50,33,255644,6,0,20170616,20181116,20200204,20220616,25560,4260,22567,0,39,0,2,27,14953,1,0,2,3,74,7,0,1,38
56,57,311841,0,1,20170915,20180518,20220501,20220915,5197,5197,35506,1,22,0,0,56,24621,1,0,0,0,35,9,0,1,58
68,17,450134,5,0,20171117,20180119,20190704,20221117,0,7502,23109,1,42,0,2,17,7747,0,0,2,4,9,9,1,1,17
97,25,260720,1,1,20200515,20210122,20220504,20250515,8690,4345,22911,1,28,0,0,23,10202,1,0,1,2,36,8,0,1,27
17,50,369090,0,1,20180316,20181116,20220601,20230316,12302,6151,41649,1,26,0,0,48,21416,0,0,0,3,35,8,0,1,51
97,51,496646,7,0,20180316,20190621,20220510,20230316,16554,8277,37264,1,43,0,0,49,21795,0,0,2,3,66,8,0,1,53
45,43,286340,0,1,20180921,20190621,20220513,20230921,4772,4772,15680,1,37,0,0,42,18195,0,0,0,2,39,8,0,1,44
42,54,301267,6,0,20171117,20180921,20220524,20221117,10042,5021,28686,1,38,0,0,52,23193,1,0,2,2,44,9,0,1,55
64,59,365757,0,0,20170616,20180216,20220515,20220616,12190,6095,25953,1,40,0,0,57,25583,1,0,0,0,35,9,0,1,60
15,54,239213,0,0,20170421,20180216,20210927,20220421,31888,3986,17585,0,41,0,0,46,23838,0,0,0,3,43,9,1,1,55
58,24,146058,0,0,20151120,20170317,20170915,20201120,14604,2434,12644,0,26,0,0,18,11988,0,0,0,3,69,8,1,1,25
97,53,383945,1,1,20171020,20180518,20220513,20221020,12798,6399,31780,1,27,0,0,51,22998,1,0,1,0,30,8,0,1,55
97,34,409850,1,1,20190816,20200417,20220603,20240816,13660,6830,21113,1,30,0,0,32,14117,0,0,1,2,35,7,0,1,35
53,47,222137,0,0,20180615,20190621,20220303,20230615,3702,3702,18906,1,31,0,0,46,20032,1,0,0,2,53,8,0,1,48
5,27,165526,6,1,20171117,20180817,20200106,20221117,19306,2758,9024,0,24,0,0,20,12135,1,0,2,0,39,9,0,1,34
50,60,301340,0,0,20151120,20161216,20201201,20201120,0,5022,21569,1,25,0,0,60,29281,1,0,0,0,56,7,0,1,60
50,48,231437,5,0,20151120,20161118,20190930,20201120,34713,3857,19747,0,33,0,0,39,22861,0,0,2,0,52,7,1,1,50
28,53,374294,1,0,20171215,20180420,20220516,20221215,12476,6238,35694,1,25,1,2,51,22814,0,0,1,3,18,8,1,1,54
10,20,140594,7,1,20201016,20210528,20220601,20251016,0,2343,9972,1,46,0,0,20,8058,1,0,2,2,32,8,0,1,20
97,42,464247,0,0,20181019,20190719,20220504,20231019,15474,7737,27448,1,33,0,0,40,17741,0,0,0,3,39,9,0,1,43
62,6,89482,1,1,20200515,20200515,20200910,20250515,14910,2000,8481,0,24,1,2,4,2568,0,0,1,2,0,5,0,1,15
69,60,358517,0,0,20161216,20180316,20220103,20211216,5975,5975,33556,1,68,0,0,59,27860,1,1,0,3,65,8,1,1,61
118,26,164014,1,0,20200221,20201016,20220513,20250221,2733,2733,9921,1,53,1,2,25,10680,0,0,1,2,34,9,0,1,27
69,50,292976,6,0,20180316,20190215,20220602,20230316,4882,4882,26739,1,63,0,0,49,21333,1,1,2,0,48,9,0,1,51
28,21,176849,7,1,20200821,20210618,20220525,20250821,0,2947,15195,1,32,0,0,21,8482,0,0,2,2,43,8,0,1,21
23,47,389803,6,1,20180615,20190315,20220506,20230615,12992,6496,22464,1,22,0,0,45,19949,0,0,2,2,39,7,0,1,48
97,34,390215,6,1,20180817,20190517,20210513,20230817,52024,6503,30961,0,24,0,0,26,14709,1,0,2,0,39,9,0,1,39
50,37,296610,0,0,20190426,20200221,20220503,20240426,9886,4943,34173,1,46,0,0,35,15446,0,0,0,3,43,9,0,1,39
68,31,266746,6,0,20151120,20151120,20180404,20201120,22225,4445,18567,0,50,1,2,26,15244,0,0,2,4,0,8,0,1,32
94,30,147674,0,0,20151120,20161216,20180327,20201120,17227,2461,11425,0,31,0,0,23,14782,1,0,0,0,56,7,0,1,34
50,52,380131,6,0,20171215,20190118,20220512,20221215,6335,6335,27506,1,52,0,0,51,22345,0,0,2,3,57,8,0,1,53
5,40,95405,6,0,20151120,20151120,20190130,20201120,14310,2000,10983,0,50,1,2,31,19322,1,0,2,0,0,7,0,1,42
28,17,169339,7,1,20210122,20211015,20220603,20260122,0,2822,15211,1,38,0,0,17,6793,0,0,2,2,38,7,0,1,17
38,53,383889,0,1,20171215,20180817,20220430,20221215,0,6398,37082,1,49,0,0,53,22724,1,0,0,0,35,9,0,1,53
117,59,372010,0,1,20160715,20170421,20220429,20210715,12400,6200,42583,1,77,0,0,57,29114,0,1,0,3,40,9,0,1,61
42,16,151938,1,1,20201218,20210618,20220601,20251218,2532,2532,8436,1,36,1,2,15,6414,0,0,1,0,26,6,0,1,17
50,34,308102,7,1,20190816,20200320,20220601,20240816,0,5135,27653,1,48,0,0,34,14117,0,0,2,2,31,8,0,1,34
58,48,330189,6,1,20180316,20181221,20220427,20230316,0,5503,29496,1,23,0,0,48,20650,0,0,2,0,40,6,0,1,48
5,57,363678,1,0,20170421,20171215,20220422,20220421,6061,6061,24944,1,33,1,2,56,25016,0,0,1,2,34,8,0,1,58
50,51,233946,0,0,20151120,20161118,20191206,20201120,19495,3899,23989,0,44,0,0,46,24166,1,0,0,0,52,7,1,1,56
62,37,337619,7,1,20190315,20191018,20220530,20240315,11252,5626,25073,1,43,0,0,35,15510,0,0,2,0,31,9,0,1,38
10,9,200679,6,0,20171215,20180316,20180705,20221215,23408,3344,15574,0,43,1,2,2,4164,1,0,2,2,13,8,0,1,13
97,51,502413,0,1,20161216,20170818,20210128,20211216,8373,8373,53506,1,27,0,0,50,23047,0,0,0,0,35,8,0,1,52
15,42,191122,0,0,20170721,20180720,20201202,20220721,22295,3185,14952,0,27,0,0,35,18728,0,0,0,3,52,8,1,1,49
50,60,425132,5,1,20170519,20171215,20220531,20220519,0,7085,33560,1,24,0,0,60,26549,0,0,2,2,30,8,0,1,60
28,39,246833,7,0,20190118,20191220,20220511,20240118,8226,4113,26270,1,47,0,0,37,16398,0,0,2,0,48,9,0,1,41
97,28,120764,1,0,20170421,20171020,20190722,20220421,14084,2012,13712,0,33,1,2,21,12874,0,0,1,3,26,8,0,0,31
50,53,286139,5,0,20161216,20171117,20220416,20211216,23840,4768,31805,0,37,0,0,48,28245,1,0,2,3,48,8,0,1,58
58,60,271074,0,0,20170421,20190426,20220502,20220421,4517,4517,19703,1,38,0,0,59,26170,0,0,0,3,105,9,0,1,61
80,44,360905,7,1,20180921,20190719,20220601,20230921,6015,6015,39196,1,32,0,0,43,18574,1,0,2,2,43,9,1,1,45
117,42,268267,0,0,20151120,20151218,20190402,20201120,26826,4471,20347,0,46,0,2,36,20131,0,0,0,3,4,4,0,0,48
117,30,207773,1,1,20191018,20200515,20220528,20241018,3462,3462,17984,1,30,0,0,29,12415,0,0,1,2,30,9,0,1,31
38,59,224558,0,0,20151218,20170120,20200904,20201218,37420,3742,21863,0,34,0,0,49,27501,1,0,0,3,57,9,0,1,60
62,30,168672,1,0,20191220,20201218,20220602,20241220,5622,2811,15929,1,52,0,0,28,12356,0,0,1,3,52,7,0,1,31
97,60,372910,0,0,20170120,20171215,20211222,20220120,12430,6215,33358,1,53,0,0,58,26973,0,0,0,3,47,7,0,0,62
77,54,275859,1,0,20160520,20160520,20201001,20210520,9194,4597,21629,1,26,1,2,52,24849,1,0,1,0,0,9,0,1,56
6,18,80858,1,1,20200821,20200918,20220125,20250821,0,2000,6028,1,31,1,2,18,7338,1,0,1,2,4,7,0,1,18
50,23,118252,7,0,20200619,20210528,20220603,20250619,3940,2000,9661,1,34,0,0,21,9338,0,0,2,2,49,9,0,1,24
50,48,310958,5,0,20180518,20180518,20220528,20230518,0,5182,21487,1,56,1,2,48,20494,0,1,2,3,0,8,0,1,48
97,59,312494,0,0,20161216,20180615,20220511,20211216,5208,5208,20367,1,18,0,0,58,28127,0,0,0,0,78,9,0,1,60
58,59,339500,1,0,20170519,20171020,20220505,20220519,0,5658,31781,1,27,1,2,59,25687,0,0,1,0,22,9,0,1,59
97,57,256783,0,0,20170915,20180720,20220531,20220915,0,4279,21071,1,36,0,0,57,24621,1,0,0,0,44,8,1,1,57
26,33,139722,0,0,20161216,20171215,20190820,20211216,20952,2328,11005,0,35,0,0,24,15272,1,0,0,3,52,9,0,1,41
126,47,274168,6,1,20180518,20190118,20220214,20230518,0,4569,24563,1,27,0,0,47,20113,1,0,2,2,35,8,0,1,47
50,57,331810,5,0,20161216,20171020,20220401,20211216,11060,5530,34556,1,35,0,0,55,28506,0,0,2,3,44,9,0,1,58
97,48,282745,1,0,20180615,20190215,20220503,20230615,4712,4712,22937,1,33,1,2,47,20411,0,0,1,2,35,7,0,1,49
50,56,293015,0,0,20170915,20180518,20220509,20220915,0,4883,33161,1,28,0,0,56,24242,0,0,0,3,35,7,0,1,56
53,58,308939,0,1,20170217,20180119,20211116,20220217,0,5148,24212,1,31,0,0,58,25596,0,0,0,5,48,9,1,1,58
0,31,195553,1,0,20191018,20200717,20220603,20241018,3259,3259,22628,1,35,1,2,30,12794,0,0,1,0,39,9,0,1,32
28,26,160347,1,0,20200417,20210122,20220603,20250417,5344,2672,15286,1,39,0,0,24,10630,1,0,1,2,40,9,0,1,27
35,44,236997,7,0,20180921,20191018,20220603,20230921,3949,3949,12906,1,56,0,0,43,18574,0,1,2,3,56,9,0,1,45
53,58,284379,0,1,20161216,20170818,20220513,20211216,0,4739,18764,1,30,0,0,58,27361,1,0,0,0,35,9,1,1,58
53,39,299117,0,1,20161216,20170818,20200204,20211216,0,4985,23050,1,45,0,0,39,17876,1,0,0,5,35,9,0,0,39
97,27,299847,6,0,20151218,20151218,20180112,20201218,9994,4997,29516,1,41,1,2,25,13341,0,0,2,3,0,8,0,1,28
97,52,281734,6,0,20180119,20181221,20220601,20230119,4695,4695,26470,1,25,0,0,51,22258,0,0,2,3,48,9,0,1,53
97,60,291178,0,0,20170120,20180518,20211201,20220120,4852,4852,25893,1,41,0,0,59,26475,1,0,0,3,69,8,1,1,61
23,60,309454,0,0,20160415,20170721,20210308,20210415,0,5157,31174,1,67,0,0,60,27437,1,1,0,3,66,9,1,1,60
23,55,300597,1,0,20170915,20181019,20220524,20220915,0,5009,27142,1,35,0,0,55,23764,0,0,1,3,57,9,0,1,55
53,18,104762,0,1,20201218,20220218,20220601,20251218,1746,2000,11741,1,31,0,0,17,7214,1,0,0,0,61,9,1,1,19
75,58,361474,0,1,20170519,20171215,20220518,20220519,12048,6024,30523,1,42,0,0,56,25306,0,0,0,2,30,9,0,1,59
23,38,155116,6,1,20180518,20190215,20210507,20230518,10340,2585,17970,0,27,0,0,34,16553,1,0,2,2,39,8,0,1,40
126,56,243467,1,0,20151218,20160115,20220306,20201218,8114,4057,17865,1,45,1,2,54,34756,1,0,1,3,4,8,0,1,57
48,43,306615,6,1,20180921,20190517,20220514,20230921,5110,5110,21131,1,34,0,0,42,18195,0,0,2,2,34,9,1,1,44
59,59,282873,0,0,20170519,20180720,20220523,20220519,4714,4714,28675,1,44,0,0,58,25687,0,0,0,2,61,9,0,1,60
23,36,324146,0,0,20180119,20181116,20201112,20230119,37814,5402,26765,0,44,0,0,29,15932,0,0,0,2,43,8,1,1,41
63,34,176349,1,1,20190816,20200417,20220603,20240816,5878,2939,18508,1,31,0,0,32,14117,0,0,1,2,35,8,1,1,35
81,34,211153,1,1,20190816,20191018,20220603,20240816,0,3519,19474,1,43,1,2,34,14117,0,0,1,2,9,8,0,1,34
101,34,160539,7,1,20190816,20200221,20220503,20240816,2675,2675,12388,1,21,0,0,33,14117,0,0,2,2,27,8,0,1,35
63,21,98471,7,1,20200821,20210326,20220503,20250821,3282,2000,9217,1,34,0,0,19,8482,0,0,2,2,31,9,0,1,22
126,60,305161,0,0,20151218,20161021,20210324,20201218,5086,5086,19197,1,27,0,0,59,29999,0,0,0,3,44,7,0,1,61
23,53,255777,1,0,20171215,20180420,20220513,20221215,0,4262,21906,1,38,1,2,53,22814,0,0,1,3,18,6,0,1,53
52,32,168082,0,0,20180319,20180720,20201026,20230319,25209,2801,16460,0,42,0,0,23,14120,1,0,0,3,17.5714285714286,7,0,1,33
25,20,112678,7,1,20200821,20210416,20220511,20250821,0,2000,8693,1,25,0,0,20,8103,0,0,2,2,34,9,0,1,20
126,40,289313,1,1,20181221,20190920,20220329,20231221,9642,4821,28286,1,36,0,0,38,16842,0,0,1,4,39,9,0,1,42
10,29,164103,0,0,20191220,20200221,20220528,20241220,2735,2735,11514,1,47,1,0,28,11977,1,0,0,0,9,9,0,1,30
50,52,214089,6,0,20180119,20180817,20220517,20230119,0,3568,23552,1,31,0,0,52,22345,1,0,2,2,30,8,0,1,52
97,37,167588,1,0,20190426,20200821,20220602,20240426,5586,2793,14350,1,24,0,0,35,15446,0,0,1,2,69,9,0,1,39
118,43,214688,7,0,20180921,20191220,20220509,20230921,7156,3578,13004,1,52,0,0,41,18195,0,0,2,3,65,8,0,1,45
58,60,284302,0,0,20170120,20171215,20220222,20220120,4738,4738,26207,1,28,0,0,59,27745,1,0,0,3,47,8,0,1,61
85,46,234814,0,0,20170519,20180518,20210217,20220519,35217,3913,19135,0,34,0,0,37,20521,0,0,0,2,52,9,0,1,54
69,56,303802,0,0,20171020,20180817,20220602,20221020,10126,5063,27687,1,65,0,0,54,24143,0,1,0,0,43,9,0,1,57
42,53,322491,5,0,20180119,20180420,20220504,20230119,5374,5374,24694,1,32,0,2,52,22724,1,0,2,2,13,9,1,1,54
53,47,315812,0,1,20180316,20181116,20211207,20230316,0,5263,29701,1,24,0,0,47,20262,0,0,0,0,35,8,0,1,47
45,51,271813,0,0,20180316,20190621,20220601,20230316,4530,4530,31521,1,52,0,0,50,21795,0,0,0,3,66,8,0,1,52
23,24,118198,1,1,20181221,20190426,20201110,20231221,9845,2000,9297,0,18,1,2,19,10429,0,0,1,3,18,6,0,1,25
1,18,87083,1,1,20201218,20210820,20220602,20251218,0,2000,7233,1,27,1,2,18,7214,0,0,1,0,35,8,0,1,18
68,52,323630,5,0,20170120,20170721,20211201,20220120,0,5393,29698,1,33,0,1,52,26973,0,0,2,3,26,8,1,1,52
5,54,281227,1,1,20171215,20190118,20220601,20221215,4687,4687,16910,1,33,1,2,53,23193,0,1,1,0,57,8,0,1,55
62,24,136683,1,1,20200515,20201120,20220531,20250515,4556,2278,9663,1,37,1,2,22,9823,0,0,1,2,27,8,0,0,26
97,32,269948,7,0,20190920,20190920,20220603,20240920,8998,4499,13999,1,27,1,2,30,13297,0,0,2,2,0,8,0,1,33
62,37,248897,7,1,20180921,20190621,20210929,20230921,20740,4148,22478,0,29,0,0,32,15863,0,0,2,2,39,9,0,1,39
45,48,217737,0,0,20180316,20190118,20220102,20230316,18140,3628,17372,0,25,0,0,43,20650,1,0,0,3,44,8,0,1,51
68,60,316775,0,0,20160415,20170317,20220510,20210415,0,5279,25263,1,36,0,0,60,32194,1,0,0,3,48,9,0,1,60
14,48,258793,0,0,20171117,20190118,20211004,20221117,8626,4313,19931,1,48,0,0,46,20878,0,0,0,0,61,8,0,1,49
97,54,390380,6,0,20171117,20180921,20220602,20221117,6506,6506,29253,1,36,0,0,53,23193,1,0,2,2,44,9,0,1,55
59,40,243643,7,1,20190118,20190816,20220531,20240118,8120,4060,22915,1,38,0,0,38,16842,0,0,2,0,30,7,0,1,42
69,54,308941,0,0,20171117,20181019,20220602,20221117,10298,5149,26546,1,52,0,0,52,23193,1,0,0,3,48,9,0,1,55
106,59,366960,0,0,20170120,20170915,20220107,20220120,0,6116,19414,1,41,0,0,59,27361,1,0,0,3,34,8,0,1,59
18,59,319055,1,1,20170519,20180216,20220602,20220519,0,5317,36096,1,57,1,2,59,25687,1,1,1,0,39,9,0,1,59
48,59,334596,5,0,20170616,20180119,20220328,20220616,0,5576,32352,1,27,0,0,59,25687,0,0,2,2,31,8,0,1,59
13,50,178307,0,0,20151218,20161118,20191220,20201218,14855,2971,18072,0,34,0,0,45,23647,0,0,0,3,48,7,0,1,51
58,27,187230,0,0,20151218,20161021,20180103,20201218,24960,3120,19013,0,35,0,0,19,13341,0,0,0,0,44,7,0,1,28
52,37,213509,1,0,20190426,20200515,20220512,20240426,7116,3558,20105,1,35,0,0,35,15510,0,0,1,2,55,8,0,1,38
50,58,325211,1,0,20151218,20161118,20200804,20201218,5420,5420,18736,1,69,0,0,57,27078,0,1,1,3,48,8,0,1,59
28,58,362851,0,0,20161021,20180316,20210705,20211021,42329,6047,34975,0,63,0,0,51,25996,0,1,0,3,73,9,0,1,59
85,42,378489,7,1,20181116,20190719,20220602,20231116,12616,6308,35602,1,33,0,0,40,17669,0,0,2,2,35,8,0,1,44
97,44,291127,0,0,20180817,20190719,20220516,20230817,9704,4852,20525,1,47,0,0,42,18651,1,0,0,2,48,8,0,1,45
97,36,229991,6,0,20170915,20180921,20200703,20220915,38330,3833,15917,0,40,0,0,26,16139,0,0,2,3,53,8,0,1,42
50,60,448945,0,0,20170120,20180817,20220308,20220120,7482,7482,28553,1,48,0,0,59,27629,1,0,0,3,82,9,0,1,61
80,46,399125,0,0,20151218,20170217,20190828,20201218,26608,6652,28291,0,62,0,0,42,21901,0,1,0,1,61,8,0,1,50
50,26,174275,1,1,20200417,20210122,20220603,20250417,2904,2904,11934,1,40,0,0,25,10630,1,0,1,2,40,8,0,1,27
50,36,296069,1,1,20180615,20180921,20210513,20230615,39472,4934,34352,0,31,1,2,28,15628,0,0,1,2,14,9,0,1,42
45,49,357055,0,0,20180420,20190315,20220502,20230420,0,5950,30719,1,54,0,0,49,20873,1,0,0,0,47,9,1,1,49
97,53,357467,1,0,20171215,20181116,20220531,20221215,5957,5957,39984,1,42,1,2,52,22814,0,0,1,3,48,8,1,1,54
35,33,241627,1,0,20190816,20201120,20220602,20240816,8054,4027,19700,1,51,0,0,31,13738,0,0,1,3,66,8,0,1,34
50,25,167710,0,0,20160520,20161216,20180409,20210520,27950,2795,13840,0,36,0,0,15,12163,0,0,0,3,30,9,0,1,30
15,60,343741,1,0,20151218,20160219,20210312,20201218,11458,5729,23985,1,48,1,2,58,29999,0,0,1,1,9,8,0,1,61
50,27,190656,5,1,20170421,20171117,20190630,20220421,12708,3177,11986,0,20,0,0,23,12432,0,0,2,2,30,8,0,1,30
126,59,379340,0,0,20161216,20171215,20211110,20211216,6322,6322,27371,1,21,0,0,58,27082,0,0,0,0,52,8,0,1,60
97,44,256349,0,0,20180615,20190719,20220503,20230615,0,4272,13490,1,49,0,0,44,18804,1,0,0,3,57,9,0,1,44
96,55,320890,1,0,20171117,20190215,20220530,20221117,0,5348,26049,1,20,1,2,55,23666,0,0,1,3,65,8,0,1,55
63,11,49880,1,0,20191220,20191220,20220401,20241220,8310,2000,3519,0,29,1,2,1,4722,0,0,1,3,0,4,0,1,18
76,44,340475,0,1,20180817,20190315,20220514,20230817,11348,5674,31018,1,28,0,0,42,18651,0,0,0,2,30,9,0,1,46
50,46,367037,6,0,20161021,20161118,20200724,20211021,6117,6117,28821,1,39,1,2,45,21027,1,0,2,3,4,9,0,1,47
97,55,460933,0,0,20171117,20180817,20220502,20221117,7682,7682,40544,1,34,0,0,54,23666,1,0,0,0,39,8,0,1,56
97,42,412749,0,1,20181116,20190621,20220603,20231116,0,6879,40874,1,36,0,0,42,17669,1,0,0,4,31,9,1,1,42
50,38,269278,7,0,20190315,20200117,20220602,20240315,0,4487,14281,1,42,0,0,38,15889,0,0,2,2,44,7,0,1,38
20,22,172508,1,1,20200717,20210219,20220602,20250717,2875,2875,16412,1,34,0,0,21,8909,0,0,1,2,31,9,0,1,23
58,60,368769,5,0,20151218,20171020,20211008,20201218,12292,6146,29514,1,48,0,0,58,32820,0,0,2,3,96,8,0,1,62
28,27,338388,0,0,20160715,20180921,20180818,20210715,11278,5639,36772,1,42,0,0,25,12976,0,0,0,0,114,8,0,1,29
72,25,215221,7,1,20200515,20210618,20220603,20250515,7174,3587,16589,1,25,0,0,23,10202,0,0,2,2,57,9,1,1,27
121,59,413787,0,0,20160617,20171117,20211220,20210617,13792,6896,39876,1,27,0,0,57,30016,0,0,0,3,74,5,0,1,60
51,26,237139,1,0,20160617,20170616,20180731,20210617,15808,3952,22980,0,46,0,0,22,12520,0,0,1,3,52,7,0,1,29
47,48,328640,6,0,20161216,20161216,20201006,20211216,10954,5477,19528,1,27,1,2,46,21792,0,0,2,0,0,6,0,1,50
58,60,544938,0,0,20170120,20180720,20211128,20220120,0,9082,56540,1,44,0,0,60,26582,0,0,0,3,78,8,1,1,60
68,29,191570,1,1,20200117,20200619,20220601,20250117,3192,3192,15547,1,44,1,2,28,11921,1,0,1,2,22,8,0,1,30
53,42,557232,6,0,20181116,20190118,20220603,20231116,18574,9287,28780,1,49,0,2,40,17669,0,0,2,1,9,9,0,1,44
28,58,396834,0,0,20151218,20170217,20200825,20201218,0,6613,37307,1,26,0,0,58,27078,0,0,0,3,61,8,1,1,58
69,60,373918,1,0,20170421,20180615,20220602,20220421,0,6231,27386,1,48,0,0,60,26549,1,0,1,0,60,8,0,1,60
125,55,366341,0,0,20171020,20180817,20220603,20221020,0,6105,23600,1,30,0,0,55,23764,0,0,0,2,43,8,0,1,55
125,30,225794,1,1,20191115,20200821,20220502,20241115,7526,3763,19604,1,22,0,0,28,12356,0,0,1,2,40,9,0,1,32
119,43,238755,0,0,20180316,20180817,20210827,20230316,23874,3979,13426,0,52,0,0,37,18684,1,0,0,0,22,8,1,1,47
53,53,368226,1,0,20171117,20180720,20220422,20221117,6137,6137,31881,1,38,1,2,52,22814,1,0,1,2,35,9,0,1,54
42,60,371126,0,0,20151218,20180216,20210305,20201218,0,6185,28438,1,50,0,0,60,29999,0,0,0,0,113,5,1,1,60
52,43,345905,6,0,20171117,20181116,20210429,20221117,46120,5765,23642,0,26,0,0,35,18939,0,0,2,3,52,8,0,1,49
52,44,300382,7,0,20180817,20190621,20220513,20230817,5006,5006,25192,1,46,0,0,43,18651,0,0,2,1,44,8,0,1,45
23,27,209461,1,1,20200221,20200717,20220602,20250221,6982,3491,23045,1,25,1,2,25,11059,0,0,1,2,21,9,0,1,28
62,16,99975,1,1,20210219,20211119,20220518,20260219,0,2000,6883,1,25,0,0,16,6374,0,0,1,2,39,8,0,1,16
50,60,400693,0,0,20151218,20161118,20210125,20201218,0,6678,44716,1,31,0,0,60,29177,1,0,0,3,48,8,0,1,60
97,30,231198,6,0,20171215,20171215,20200420,20221215,19265,3853,19504,0,28,1,2,25,13424,0,0,2,0,0,8,1,1,33
13,43,312503,0,0,20181019,20200221,20220603,20231019,5208,5208,16200,1,27,0,0,42,18120,0,0,0,2,70,9,1,1,44
49,47,326947,0,0,20161118,20171117,20200924,20211118,5449,5449,36395,1,47,0,0,46,21371,0,0,0,3,52,9,0,1,48
97,58,354237,0,0,20170421,20180316,20220428,20220421,0,5903,23611,1,41,0,0,58,25404,0,0,0,3,47,9,0,1,58
50,60,404383,0,0,20170421,20180817,20220405,20220421,0,6739,32983,1,30,0,0,60,26549,0,0,0,0,69,8,0,1,60
45,6,105337,6,0,20180817,20180817,20190102,20230817,15795,2000,8029,0,70,1,2,3,2697,0,1,2,4,0,5,0,1,14
62,43,369511,6,0,20180119,20181221,20210602,20230119,6158,6158,22476,1,25,0,0,42,18809,0,0,2,2,48,8,0,1,44
50,29,257993,1,0,20191220,20201218,20220429,20241220,0,4299,19853,1,54,0,0,29,11921,0,0,1,2,52,8,0,1,29
97,49,340785,6,0,20180420,20190517,20220504,20230420,5679,5679,19008,1,30,0,0,48,20873,0,0,2,0,56,9,0,1,50
118,27,169728,1,0,20200221,20200918,20220602,20250221,5656,2828,13260,1,56,1,2,25,11059,0,1,1,0,30,9,0,1,29
85,54,328350,0,0,20180119,20190118,20220603,20230119,10944,5472,30436,1,52,0,0,52,23193,0,0,0,3,52,7,0,1,55
114,45,298661,6,1,20180817,20190315,20220602,20230817,0,4977,17537,1,44,0,0,45,19030,0,0,2,4,30,6,0,1,45
126,47,300256,1,0,20180615,20190426,20220510,20230615,5004,5004,28208,1,26,0,0,46,20032,1,0,1,2,45,8,0,1,48
62,45,284360,0,0,20180817,20190920,20220502,20230817,0,4739,29623,1,30,0,0,45,19030,0,0,0,2,57,8,0,1,45
28,42,257234,0,0,20170421,20180316,20200922,20220421,30009,4287,13684,0,36,0,0,35,18915,0,0,0,0,47,9,0,1,44
10,37,388321,0,1,20181019,20190719,20211001,20231019,45304,6472,44485,0,36,0,0,30,15806,1,0,0,0,39,8,0,1,38
97,41,613200,6,0,20181116,20190215,20220513,20231116,20440,10220,38828,1,38,0,2,39,17290,0,0,2,2,13,6,0,1,43
58,15,190408,5,0,20160617,20160715,20170829,20210617,22211,3173,12375,0,34,0,2,8,7407,0,0,2,3,4,7,0,1,20
69,22,107028,1,1,20161216,20170915,20180903,20211216,12481,2000,11579,0,40,1,2,15,10386,1,0,1,5,39,8,0,1,23
41,38,269839,7,0,20190315,20200221,20220603,20240315,4497,4497,18727,1,32,0,0,37,15889,0,0,2,2,49,9,1,1,39
85,41,222075,1,0,20181221,20190621,20220603,20231221,7402,3701,12799,1,35,1,2,39,17221,0,0,1,3,26,9,0,1,42
97,60,314734,0,0,20160219,20170421,20210409,20210219,10490,5245,28831,1,48,0,0,58,29377,1,0,0,3,61,9,1,1,62
85,10,70510,6,0,20160219,20160318,20161010,20210219,10575,2000,6263,0,34,1,2,1,5100,0,0,2,3,4,5,0,1,15
106,42,332409,5,0,20171117,20171215,20210519,20221117,11080,5540,32531,1,60,0,2,40,18465,1,1,2,5,4,9,0,1,43
50,44,201807,7,0,20180817,20191115,20220601,20230817,6726,3363,19843,1,46,0,0,42,18651,0,0,2,2,65,8,0,1,46
53,60,249556,0,0,20160219,20170217,20210930,20210219,8318,4159,19324,1,45,0,0,58,31394,1,0,0,0,52,8,1,1,61
97,51,360687,0,0,20170519,20180420,20210705,20220519,24044,6011,34931,0,51,0,0,47,22554,0,0,0,0,48,9,0,1,52
69,54,404724,6,1,20171117,20180921,20220601,20221117,0,6745,37455,1,50,0,0,54,23193,1,0,2,0,44,9,0,1,54
126,33,243209,1,0,20190816,20190920,20220314,20240816,4053,4053,18162,1,30,1,2,32,13738,0,0,1,2,5,7,0,1,34
