"FechaUltimoPago","CostoAdmin","FechaAdjudicación","FechaInicioC","FechaProyectadaFin","MontoVencido","Ingresos","TotalMonto","SemanasAdjud","EdadActual","Mensualidad","Ocupacion","Y"
20220602,11059,20200515,20200221,20250221,5644,13999,169378,12,37,2822,85,1
20210524,11568,20191115,20190315,20240315,15700,13578,188457,35,52,3140,23,0
20220603,22724,20190215,20180119,20230119,0,23031,252824,56,26,4213,28,1
20220601,21795,20190315,20180316,20230316,6437,41967,386250,52,50,6437,42,1
20180717,9476,20170915,20170120,20220120,11250,7465,112500,34,45,2000,46,0
20220318,28127,20170217,20170120,20220120,4208,16269,252506,4,36,4208,50,1
20210319,27947,20170616,20160415,20210415,0,23225,243351,61,33,4055,50,1
20220531,18651,20181116,20180817,20230817,0,23261,233302,13,45,3888,48,1
20220530,26973,20170818,20170120,20220120,10980,31609,329401,30,32,5490,58,1
20220602,19949,20190426,20180615,20230615,0,22941,216885,45,41,3614,11,1
20220511,15510,20200821,20190426,20240426,3540,18574,212402,69,30,3540,18,1
20211223,26475,20170915,20170120,20220120,5361,22524,321717,34,41,5361,84,1
20220601,21333,20181019,20180316,20230316,9332,15574,280006,31,26,4666,126,1
20220603,12356,20201016,20191220,20241220,2728,9254,163685,43,40,2728,50,1
20220601,21795,20190215,20180316,20230316,10378,22190,311382,48,24,5189,97,1
20220601,11059,20200221,20200221,20250221,0,14192,204866,0,57,3414,97,1
20220520,29130,20171117,20170120,20220120,0,36840,364454,43,36,6074,58,1
20220602,21795,20190118,20180316,20230316,9310,22722,279335,44,40,4655,26,1
20211230,26973,20170818,20170120,20220120,52120,30820,312752,30,42,5212,97,0
20220520,8103,20210219,20200821,20250821,2268,12388,136113,26,35,2268,28,1
20220509,15510,20200117,20190426,20240426,0,14663,224922,38,34,3748,23,1
20220316,32194,20170317,20160415,20210415,8704,15536,261131,48,40,4352,5,1
20210112,17235,20190215,20171215,20221215,0,26148,321646,61,27,5360,53,1
20220203,26863,20171117,20170120,20220120,5955,29374,357354,43,37,5955,107,1
20220507,20494,20180615,20180420,20230420,0,27696,319009,8,28,5316,126,1
20220602,6793,20210820,20201218,20251218,3078,10008,92378,35,21,2000,43,1
20220601,7214,20210716,20201218,20251218,3272,9679,98193,30,57,2000,85,1
20220426,17290,20190118,20181116,20231116,0,18378,243870,9,53,4064,23,1
20220602,12356,20201016,20191220,20241220,3244,10881,194682,43,28,3244,0,1
20220228,12034,20201120,20191115,20241115,20853,14425,139032,53,38,2317,111,0
20220519,6033,20211015,20201218,20251218,1105,5166,66320,43,29,2000,93,1
20220516,23666,20180921,20171117,20221117,0,15362,261838,44,51,4363,5,1
20220531,5580,20211119,20210219,20260219,1527,7865,91635,39,31,2000,58,1
20211130,16651,20190315,20180921,20230921,53230,17063,319435,25,51,5323,5,0
20220510,11059,20210122,20200221,20250221,0,10197,171085,48,28,2851,50,1
20190203,6836,20180720,20171215,20221215,11680,7278,70083,31,24,2000,93,0
20210329,13894,20190315,20180817,20230817,30192,21650,226464,30,33,3774,97,0
20210503,24185,20171117,20170120,20220120,0,30837,289429,43,39,4823,85,1
20220505,20494,20190215,20180420,20230420,4012,27499,240748,43,31,4012,97,1
20210719,29061,20170217,20160415,20210415,0,27510,288979,44,39,4816,97,1
20220519,22258,20181221,20180119,20230119,0,14339,256299,48,33,4271,126,1
20190902,15215,20171117,20170120,20220120,16656,13553,166575,43,26,2776,35,0
20220603,17221,20191220,20190118,20240118,0,13970,190357,48,38,3172,117,1
20220514,21879,20190118,20180119,20230119,4864,27136,291858,52,38,4864,50,1
20220601,15889,20200320,20190426,20240426,4604,22024,276240,47,27,4604,81,1
20220522,31549,20170818,20160715,20210715,4381,20433,262896,57,42,4381,23,1
20200204,7944,20190426,20180921,20230921,16560,10672,110447,31,25,2000,50,0
20220602,14117,20210820,20190816,20240816,15446,34661,463424,105,42,7723,50,1
20220601,7635,20211015,20201120,20251120,3432,9855,103002,47,47,2000,97,1
20220602,24143,20180720,20170915,20220915,0,31813,373716,44,36,6228,1,1
20220511,24143,20180216,20170915,20220915,6938,37069,416311,22,33,6938,41,1
20220603,18574,20190719,20180921,20230921,0,30536,313824,43,30,5230,0,1
20220603,24143,20181221,20170915,20220915,5682,26401,340955,66,22,5682,85,1
20170703,5395,20161216,20161216,20211216,12155,13410,145867,0,39,2431,126,0
20220418,23476,20181019,20170915,20220915,0,37133,378762,57,45,6312,68,1
20220512,17290,20190315,20181116,20231116,12496,35478,374882,17,36,6248,22,1
20220318,32194,20170519,20160520,20210520,14838,41567,445184,52,29,7419,50,1
20191112,17085,20170721,20161216,20211216,31304,18274,234792,31,25,3913,5,0
20220513,15067,20200417,20190426,20240426,0,21159,243426,51,43,4057,52,1
20211202,31040,20190118,20160520,20210520,64170,40131,427808,139,26,7130,117,0
20210113,18185,20181019,20171020,20221020,15804,23582,237083,52,30,3951,13,0
20191218,17517,20171020,20161118,20211118,32090,17511,192546,48,48,3209,15,0
20220602,14561,20200221,20190621,20240621,4034,27497,242072,35,43,4034,58,1
20220603,19030,20180921,20180817,20230817,0,41710,394222,5,46,6570,10,1
20220531,16842,20200320,20181221,20231221,0,38905,370539,65,54,6175,26,1
20220208,11596,20210219,20191220,20241220,3341,21533,200470,61,46,3341,62,1
20220603,25101,20180615,20170721,20220721,12056,27109,361709,47,44,6028,38,1
20220601,6793,20210716,20201218,20251218,4242,9989,127270,30,39,2121,62,1
20190305,17127,20170421,20160520,20210520,10860,28676,325844,48,51,5430,45,1
20220601,15889,20191018,20190315,20240315,0,14978,250993,31,50,4183,28,1
20210820,22956,20180420,20170519,20220519,9013,35163,540818,48,41,9013,28,1
20211104,23178,20170915,20170721,20220721,0,24939,475461,8,40,7924,58,1
20220514,11977,20210122,20191115,20241115,2622,13322,157344,62,32,2622,85,1
20220530,7256,20211015,20201120,20251120,3184,18318,191055,47,24,3184,28,1
20190701,10467,20180518,20171020,20221020,27333,17089,182278,30,43,3037,91,0
20210326,20931,20170519,20170519,20220519,15304,44329,459158,0,54,7652,42,1
20220509,18651,20180817,20180817,20230817,0,22937,320380,0,39,5339,117,1
20220603,12356,20200619,20191220,20241220,5300,32312,318040,26,34,5300,63,1
20220601,7635,20210326,20201120,20251120,3784,9239,113570,18,35,2000,23,1
20211216,22133,20171117,20171117,20221117,0,28539,490077,0,30,8167,50,1
20180808,9932,20171215,20161216,20211216,8910,7512,106952,52,26,2000,97,0
20200222,21943,20160715,20160520,20210520,20112,42200,603387,8,54,10056,50,1
20210304,27437,20171215,20160520,20210520,0,23262,312182,82,38,5203,97,1
20220502,20873,20190816,20180518,20230518,7411,32463,444689,65,55,7411,45,1
20220304,23287,20181019,20171117,20221117,0,32055,401598,48,36,6693,53,1
20190920,12308,20180615,20170721,20220721,19465,23134,233589,47,26,3893,5,0
20220503,19030,20190315,20180817,20230817,15272,38217,458209,30,35,7636,52,1
20220509,21333,20190920,20180316,20230316,4846,24324,290815,79,45,4846,28,1
20210730,15062,20190621,20180921,20230921,42416,33554,318160,39,25,5302,23,0
20220602,23666,20181116,20171117,20221117,0,30032,393788,52,53,6563,97,1
20210727,22554,20171215,20170519,20220519,43875,18486,292507,30,30,4875,23,0
20190604,7678,20190426,20180420,20230420,21250,9994,127531,53,36,2125,5,0
20201019,25360,20170317,20160520,20210520,34150,31080,409805,43,34,6830,58,0
20220429,20873,20180518,20180518,20230518,12544,31383,376335,0,35,6272,5,1
20191213,17017,20180316,20161216,20211216,6379,35867,382741,65,48,6379,50,1
20220511,25687,20180615,20170519,20220519,13748,35649,412463,56,48,6874,35,1
20210901,25794,20170915,20161216,20211216,0,25761,360173,39,39,6002,50,1
20220310,32194,20220121,20160520,20210520,7746,23217,232416,296,26,3873,101,1
20200928,24516,20170721,20160520,20210520,0,65756,646163,61,61,10769,97,1
20220602,5959,20211119,20210219,20260219,0,7900,137063,39,39,2284,62,1
20220331,18651,20201218,20180817,20230817,10456,28513,313730,122,49,5228,65,1
20220603,12356,20201120,20191220,20241220,0,24374,241549,48,38,4025,62,1
20210629,28658,20170421,20160520,20210520,6088,19993,365280,48,47,6088,50,1
20220526,8530,20210416,20200821,20250821,0,12292,125195,34,49,2086,28,1
20210629,28658,20170519,20160520,20210520,12428,31008,372870,52,56,6214,97,1
20220202,24341,20170721,20170721,20220721,0,38632,372500,0,49,6208,35,1
20210907,29862,20170317,20160520,20210520,20945,22516,251394,43,48,4189,68,0
20220526,25781,20170317,20160520,20210520,5225,27672,313516,43,33,5225,50,1
20200130,21515,20160715,20160520,20210520,36999,14926,246696,8,44,4111,97,0
20220505,21795,20190215,20180316,20230316,9664,20300,289928,48,27,4832,118,1
20220601,5959,20220120,20210219,20260219,2468,5354,74092,47.8571428571429,39,2000,85,1
20220603,23193,20180817,20171215,20221215,0,21569,343771,35,22,5729,45,1
20220408,18651,20190517,20180817,20230817,3908,18738,234505,39,24,3908,97,1
20220602,25101,20190719,20170721,20220721,0,26702,297204,104,39,4953,32,1
20220331,18651,20190816,20180817,20230817,5155,29150,309357,52,34,5155,0,1
20220503,23193,20181221,20171215,20221215,9821,39880,589308,53,34,9821,50,1
20220422,25101,20180720,20170721,20220721,14836,36839,445129,52,26,7418,50,1
20220601,15510,20200417,20190426,20240426,4766,14071,143023,51,47,2383,97,1
20211203,7805,20210219,20200619,20250619,17610,12306,105713,35,23,2000,100,0
20220420,24341,20180216,20170721,20220721,5192,22013,311539,30,33,5192,5,1
20220602,21795,20190118,20180316,20230316,4959,27389,297577,44,43,4959,52,1
20220602,19949,20190621,20180615,20230615,9150,18894,274550,53,28,4575,58,1
20220513,24722,20180720,20170721,20220721,12536,19914,376086,52,29,6268,56,1
20181116,10787,20171117,20170120,20220120,7168,6184,107528,43,55,2000,97,0
20220516,27028,20170317,20160520,20210520,9122,26632,273676,43,37,4561,50,1
20220410,18574,20190719,20180921,20230921,7712,18333,231392,43,34,3856,52,1
20220506,25101,20180720,20170721,20220721,6073,40925,364385,52,24,6073,9,1
20201026,20795,20180119,20170120,20220120,5483,29947,329011,52,51,5483,45,1
20220531,25101,20180316,20170721,20220721,8910,23259,267308,34,29,4455,45,1
20220603,10680,20201218,20200221,20250221,2628,15218,157700,43,30,2628,58,1
20220117,23956,20190517,20170721,20220721,5484,26796,329075,95,48,5484,121,1
20220602,12356,20201120,20191220,20241220,2266,14669,135964,48,40,2266,97,1
20220603,19030,20190621,20180817,20230817,8612,23275,258398,44,38,4306,126,1
20220404,25101,20180817,20170721,20220721,9876,26318,296319,56,60,4938,50,1
20220512,22814,20181019,20171215,20221215,4444,16370,266689,44,20,4444,50,1
20220430,21795,20180817,20180316,20230316,5039,27983,302364,22,35,5039,58,1
20220601,12794,20200619,20191115,20241115,5772,12698,173206,31,33,2886,68,1
20220602,8482,20210416,20200918,20250918,0,8867,96420,30,48,2000,50,1
20220513,26475,20180216,20170120,20220120,4251,15362,255081,56,60,4251,45,1
20200929,24939,20160715,20160520,20210520,36856,29058,276472,8,39,4607,34,0
20220516,24722,20180817,20170721,20220721,4514,21994,270863,56,36,4514,5,1
20211213,26475,20171215,20170120,20220120,4571,30924,274306,47,61,4571,5,1
20220602,11489,20200320,20200221,20250221,2038,9770,122305,4,35,2038,82,1
20210719,15517,20190517,20180921,20230921,18708,13528,187098,34,50,3118,23,0
20210602,28658,20170721,20160520,20210520,5247,24218,314845,61,27,5247,58,1
20220602,27519,20190920,20180316,20230316,0,12593,231987,79,27,3866,5,1
20210726,17360,20190215,20180420,20230420,36610,30298,313859,43,40,5230,50,0
20220530,19570,20190118,20180615,20230615,0,22918,292163,31,27,4869,15,1
20220514,22814,20190215,20171215,20221215,9540,26096,286234,61,32,4770,5,1
20220426,15510,20200117,20190315,20240315,6776,15323,203312,44,23,3388,74,1
20190530,18013,20170317,20160520,20210520,16485,12543,141349,43,51,2355,45,0
20220602,6374,20211119,20210122,20260122,0,5956,77109,43,35,2000,45,1
20220601,20411,20200918,20180615,20230615,3764,13680,225871,118,24,3764,97,1
20220530,9823,20210618,20200515,20250515,2055,10497,123336,57,22,2055,15,1
20220601,11921,20200821,20191220,20241220,0,10560,189127,35,57,3152,50,1
20220503,20873,20190920,20180518,20230518,9778,33512,293396,70,38,4889,58,1
20200327,8828,20190315,20180817,20230817,12033,9124,103140,30,29,2000,20,0
20220602,24143,20181116,20171020,20221020,9386,22682,281621,56,31,4693,28,1
20210611,16496,20190426,20180518,20230518,33579,16321,223881,49,28,3731,23,0
20220603,21795,20190315,20180316,20230316,5055,24968,303341,52,19,5055,97,1
20220601,17669,20191018,20181221,20231221,3767,20976,226041,43,25,3767,50,1
20220602,19030,20190719,20180817,20230817,3912,24914,234738,48,34,3912,50,1
20211011,26191,20170818,20170120,20220120,0,34918,312288,30,30,5204,50,1
20220515,23666,20181116,20171117,20221117,0,15184,258005,52,31,4300,83,1
20220315,28127,20220218,20170120,20220120,8524,27530,255735,265,61,4262,97,1
20211103,18488,20190621,20180518,20230518,29997,16949,200019,57,37,3333,96,0
20180123,10779,20170120,20160520,20210520,7796,12651,233884,35,40,3898,5,1
20220602,10202,20210326,20200515,20250515,0,8314,127421,45,38,2123,62,1
20210316,22872,20180216,20170120,20220120,25635,28976,307628,56,65,5127,45,0
20220602,5546,20211015,20210319,20260319,1267,5062,76023,30,34,2000,11,1
20220513,22345,20181221,20180119,20230119,0,30739,263840,48,22,4397,56,1
20220602,20873,20190118,20180420,20230420,0,32284,299492,39,42,4991,8,1
20201216,19210,20171020,20170721,20220721,18670,20628,224068,13,35,3734,58,0
20200707,16619,20180518,20170721,20220721,28440,15659,170645,43,42,2844,50,0
20220512,15510,20200515,20190315,20240315,0,14150,229104,61,41,3818,50,1
20220603,15889,20191115,20190315,20240315,3260,17168,195616,35,28,3260,76,1
